NO,KELURAHAN,KECAMATAN,KABUPATEN,OBJECT,MERK,JENIS,DP NET,TENOR,f_cluster
8773,LEBAK GEDE,COBLONG,KOTA BANDUNG,MOTOR BARU,HONDA,VARIO 150 ESP EXCLSV,2600000,35,1
8774,CIUMBULEUIT,CIDADAP,KOTA BANDUNG,MOTOR BARU,HONDA,GENIO CBS,1900000,33,1
8775,SUKAJAYA,LEMBANG,BANDUNG BARAT,MOTOR BARU,YAMAHA,N-MAX,4500000,35,1
8776,SUKAGALIH,SUKAJADI,KOTA BANDUNG,MOTOR BARU,YAMAHA,N-MAX,4100000,35,1
8777,WANGUNSARI,LEMBANG,BANDUNG BARAT,MOTOR BARU,YAMAHA,LEXI,3200000,35,1
8779,SARIJADI,SUKASARI,KOTA BANDUNG,MOTOR BARU,HONDA,BEAT ESP CBS ISS DLX,2000000,35,1
8780,PASIRLANGU,CISARUA,BANDUNG BARAT,MOTOR BARU,HONDA,BEAT FISPORTY CBSISS,3000000,35,1
8781,KARYAWANGI,PARONGPONG,BANDUNG BARAT,MOTOR BARU,YAMAHA,NEW AEROX 155 C,4600000,29,1
8782,KARANGMEKAR,CIMAHI TENGAH,KOTA CIMAHI,MOTOR BARU,KAWASAKI,KLX 150 BF SE EXT,10800000,33,1
8784,SELACAU,BATUJAJAR,BANDUNG BARAT,MOTOR BARU,YAMAHA,ALL NEW NMAX 155,4600000,35,1
8785,GADOBANGKONG,NGAMPRAH,BANDUNG BARAT,MOTOR BARU,HONDA,BEAT ESP CBS ISS DLX,2800000,33,1
8786,UTAMA,CIMAHI SELATAN,KOTA CIMAHI,MOTOR BARU,HONDA,BEAT FI SPORTY CBS,2600000,33,1
8787,CIBEUREUM,CIMAHI SELATAN,KOTA CIMAHI,MOTOR BARU,HONDA,BEAT FI SPORTY CBS,3000000,33,1
8792,SITUWANGI,CIHAMPELAS,BANDUNG BARAT,MOTOR BARU,HONDA,VARIO 125 ESPCBS ISS,3400000,33,1
8793,PASTEUR,SUKAJADI,KOTA BANDUNG,MOTOR BARU,YAMAHA,ALL NEW NMAX 155,6100000,29,1
8794,CIWARUGA,PARONGPONG,KAB. BANDUNG,MOTOR BARU,HONDA,GENIO CBS,3700000,33,1
8799,SELACAU,BATUJAJAR,BANDUNG BARAT,MOTOR BARU,HONDA,BEAT CBS FI,2600000,33,1
8804,KAYUAMBON,LEMBANG,BANDUNG BARAT,MOTOR BARU,YAMAHA,FREEGO,3100000,35,1
8805,SADANGMEKAR,CISARUA,BANDUNG BARAT,MOTOR BARU,HONDA,VARIO 125ESP CBS ISS,3400000,35,1
8807,WANGUNHARJA,LEMBANG,BANDUNG BARAT,MOTOR BARU,VIAR,CROSS X 150,3500000,35,1
8810,DAGO,COBLONG,KOTA BANDUNG,MOTOR BARU,YAMAHA,NEW AEROX 155 C,4100000,35,1
8811,CIPEDES,SUKAJADI,KOTA BANDUNG,MOTOR BARU,HONDA,VARIO 125 CBS ISS,3500000,33,1
8816,KARANGMEKAR,CIMAHI TENGAH,KOTA CIMAHI,MOTOR BARU,HONDA,NEW BEAT FI CW PLUS,2814240,28,1
8817,PADALARANG,PADALARANG,BANDUNG BARAT,MOTOR BARU,HONDA,BEAT CBS FI,1737568,30,1
8822,SUKAWARNA,SUKAJADI,KOTA BANDUNG,MOTOR BARU,YAMAHA,AEROX 155 VVA,2335397,31,1
8824,TANIMULYA,NGAMPRAH,BANDUNG BARAT,MOTOR BARU,HONDA,GENIO ISS,1235683,34,1
8825,CIJAMBU,CIPONGKOR,BANDUNG BARAT,MOTOR BARU,KAWASAKI,D-TRACKER 150 SE,10800000,35,1
8826,PASIRKALIKI,CIMAHI UTARA,KOTA CIMAHI,MOTOR BARU,YAMAHA,ALL NEW NMAX 155,6200000,35,1
8828,MELONG,CIMAHI SELATAN,KOTA CIMAHI,MOTOR BARU,HONDA,NSCOOPY FI CLSC MTRO,4100000,35,1
8829,CITAPEN,CIHAMPELAS,BANDUNG BARAT,MOTOR BARU,HONDA,SCOOPY ESP,3100000,35,1
8830,CITAPEN,CIHAMPELAS,KAB. BANDUNG,MOTOR BARU,HONDA,SONIC 150 R,6000000,35,1
8831,GADOBANGKONG,NGAMPRAH,KAB. BANDUNG,MOTOR BARU,YAMAHA,AEROX 155 VVA,5000000,35,1
8833,TANJUNG WANGI,CIHAMPELAS,BANDUNG BARAT,MOTOR BARU,HONDA,BEAT FI SPORTY CBS,3400000,35,1
8834,LEBAK SILIWANGI,COBLONG,KOTA BANDUNG,MOTOR BARU,HONDA,BEAT FI SPORTY CBS,2600000,23,1
8836,DAGO,COBLONG,KOTA BANDUNG,MOTOR BARU,HONDA,BEAT ESP CBS ISS DLX,5300000,23,1
8839,MEKARWANGI,LEMBANG,KAB. BANDUNG,MOTOR BARU,HONDA,BEAT ESP CBS ISS DLX,3600000,33,1
8840,BATUJAJAR BARAT,BATUJAJAR,BANDUNG BARAT,MOTOR BARU,HONDA,NEW PCX 150 ABS,4900000,23,1
8841,SEKELOA,COBLONG,KOTA BANDUNG,MOTOR BARU,YAMAHA,ALL NEW NMAX 155 CON,10700000,23,1
8842,MELONG,CIMAHI SELATAN,KOTA CIMAHI,MOTOR BARU,HONDA,NEW SCOOPY RETRO,6404934,20,1
8843,MELONG,CIMAHI SELATAN,KOTA CIMAHI,MOTOR BARU,HONDA,BEAT FI SPORTY CW,4526669,21,1
8847,MANDALAWANGI,CIPATAT,BANDUNG BARAT,MOTOR BARU,YAMAHA,ALL NEW NMAX 155,7500000,35,1
8853,BARANANGSIANG,CIPONGKOR,BANDUNG BARAT,MOTOR BARU,YAMAHA,ALL NEW NMAX 155,4500000,29,1
8860,JAYAMEKAR,PADALARANG,BANDUNG BARAT,MOTOR BARU,HONDA,NEW BEAT STREET ESP,2700000,35,1
8863,CIMERANG,PADALARANG,BANDUNG BARAT,MOTOR BARU,YAMAHA,ALL NEW NMAX 155,5200000,29,1
8864,CIUMBULEUIT,CIDADAP,KOTA BANDUNG,MOTOR BARU,HONDA,BEAT ESP CBS ISS DLX,5000000,33,1
8865,NYENANG,CIPEUNDEUY,BANDUNG BARAT,MOTOR BARU,HONDA,BEAT ESP CBS ISS DLX,2800000,23,1
8866,ISOLA,SUKASARI,KOTA BANDUNG,MOTOR BARU,YAMAHA,LEXI,5000000,23,1
8869,CITALEM,CIPONGKOR,BANDUNG BARAT,MOTOR BARU,YAMAHA,ALL NEW NMAX 155,5200000,29,1
8875,CIBEUREUM,CIMAHI SELATAN,KOTA CIMAHI,MOTOR BARU,HONDA,BEAT ESP CBS ISS DLX,2800000,33,1
8876,MELONG,CIMAHI SELATAN,KOTA CIMAHI,MOTOR BARU,YAMAHA,NEW AEROX 155 C,4600000,29,1
8877,CIBOGO,LEMBANG,BANDUNG BARAT,MOTOR BARU,HONDA,NEW BEAT STREET ESP,2700000,33,1
8878,CIHAMPELAS,CIHAMPELAS,BANDUNG BARAT,MOTOR BARU,HONDA,NEW SCOOPY FASHION,4200000,35,1
8879,SUKAWARNA,SUKAJADI,KOTA BANDUNG,MOTOR BARU,YAMAHA,NEW AEROX 155 C,4600000,29,1
8880,MELONG,CIMAHI SELATAN,KOTA CIMAHI,MOTOR BARU,HONDA,NEW PCX 160 CBS,10000000,35,1
8881,SINDANGKERTA,SINDANGKERTA,BANDUNG BARAT,MOTOR BARU,VIAR,KARYA 200 L,10000000,23,1
8882,SIRNARAJA,CIPEUNDEUY,BANDUNG BARAT,MOTOR BARU,HONDA,SCOOPY ESP,3100000,35,1
8883,CIBEDUG,RONGGA,BANDUNG BARAT,MOTOR BARU,HONDA,BEAT FISPORTY CBSISS,2800000,33,1
8884,JAYAMEKAR,PADALARANG,BANDUNG BARAT,MOTOR BARU,YAMAHA,ALL NEW NMAX 155,4600000,35,1
8885,PUTERAN,CIKALONG WETAN,BANDUNG BARAT,MOTOR BARU,HONDA,NEW BEAT STREET ESP,8100000,23,1
8888,BATULAYANG,CILILIN,BANDUNG BARAT,MOTOR BARU,HONDA,BEAT ESP CBS ISS DLX,3500000,33,1
8889,CITAPEN,CIHAMPELAS,BANDUNG BARAT,MOTOR BARU,HONDA,CB VERZA 150,3500000,17,1
8891,TAGOGAPU,PADALARANG,BANDUNG BARAT,MOTOR BARU,HONDA,VARIO 125ESP CBS ISS,3400000,33,1
8893,UTAMA,CIMAHI SELATAN,KOTA CIMAHI,MOTOR BARU,YAMAHA,LEXI,3400000,23,1
8897,CEMPAKAMEKAR,PADALARANG,BANDUNG BARAT,MOTOR BARU,KYMCO,LIKE 150 I,11000000,33,1
8898,SAGULING,SAGULING,BANDUNG BARAT,MOTOR BARU,HONDA,VARIO 125 CBS ISS,4000000,35,1
8901,PATARUMAN,CIHAMPELAS,BANDUNG BARAT,MOTOR BARU,HONDA,VARIO 125 ESPCBS ISS,3400000,33,1
8902,SEKELOA,COBLONG,KOTA BANDUNG,MOTOR BARU,HONDA,BEAT CBS FI,2600000,33,1
8903,LEDENG,CIDADAP,KOTA BANDUNG,MOTOR BARU,HONDA,NEW SCOOPY SPORTY,4200000,33,1
8905,CAMPAKAMEKAR,PADALARANG,BANDUNG BARAT,MOTOR BARU,KAWASAKI,D-TRACKER 150 SE,3800000,17,1
8906,ISOLA,SUKASARI,KOTA BANDUNG,MOTOR BARU,HONDA,BEAT CBS FI,5000000,23,1
8907,RENDE,CIKALONG WETAN,BANDUNG BARAT,MOTOR BARU,KAWASAKI,KLX 150 BF,10143320,35,1
8908,LAKSANAMEKAR,PADALARANG,BANDUNG BARAT,MOTOR BARU,HONDA,NSCOOPY FI SPRT MTRO,2182835,33,1
8909,LEUWIGAJAH,CIMAHI SELATAN,KOTA CIMAHI,MOTOR BARU,HONDA,NEW BEAT STREET ESP,3306246,27,1
8910,CIWARUGA,PARONGPONG,BANDUNG BARAT,MOTOR BARU,YAMAHA,FREEGO,2556887,28,1
8912,DAGO,COBLONG,KOTA BANDUNG,MOTOR BARU,YAMAHA,ALL NEW X-RIDE 125,4800000,29,1
8913,JAYAGIRI,LEMBANG,BANDUNG BARAT,MOTOR BARU,YAMAHA,AEROX 155 VVA,5250803,25,1
8914,PAKUHAJI,NGAMPRAH,BANDUNG BARAT,MOTOR BARU,YAMAHA,N-MAX,2136511,32,1
8915,SUKAMANAH,RONGGA,BANDUNG BARAT,MOTOR BARU,HONDA,GENIO ISS,2800000,35,1
8916,BATUJAJAR BARAT,BATUJAJAR,BANDUNG BARAT,MOTOR BARU,KAWASAKI,KLX 150 BF SE EXT,9500000,35,1
8917,SADANG SERANG,COBLONG,KOTA BANDUNG,MOTOR BARU,HONDA,BEAT FI SPORTY CBS,1096723,34,1
8921,SUKARASA,SUKASARI,KOTA BANDUNG,MOTOR BARU,YAMAHA,LEXI,7800000,35,1
8922,BATUJAJAR BARAT,BATUJAJAR,BANDUNG BARAT,MOTOR BARU,VIAR,NEW KARYA BIT,6500000,23,1
8923,CIBOGO,LEMBANG,BANDUNG BARAT,MOTOR BARU,YAMAHA,AEROX 155 VVA,3800000,35,1
8925,SUNTENJAYA,LEMBANG,KAB. BANDUNG,MOTOR BARU,HONDA,NEW BEAT STREET ESP,3600000,35,1
8927,LEDENG,CIDADAP,KOTA BANDUNG,MOTOR BARU,YAMAHA,AEROX 155 VVA,6300000,35,1
8928,CITAPEN,CIHAMPELAS,KAB. BANDUNG,MOTOR BARU,SUZUKI,GSX R 150,12500000,35,1
8932,CIHANJUANG,PARONGPONG,KAB. BANDUNG,MOTOR BARU,HONDA,NEW PCX 150 CBS,7500000,33,1
8935,GEGER KALONG,SUKASARI,KOTA BANDUNG,MOTOR BARU,YAMAHA,ALL NEW NMAX 155 CON,6200000,23,1
8940,MELONG,CIMAHI SELATAN,KOTA CIMAHI,MOTOR BARU,HONDA,NEW BEAT FI CW PLUS,2068271,29,1
8942,SUKABUNGAH,SUKAJADI,KOTA BANDUNG,MOTOR BARU,HONDA,BEAT FISPORTY CBSISS,6910467,17,1
8944,CITEUREUP,CIMAHI UTARA,KOTA CIMAHI,MOTOR BARU,KAWASAKI,KLX 150 G,5000000,23,1
8946,KERTAJAYA,PADALARANG,BANDUNG BARAT,MOTOR BARU,HONDA,NEW PCX 160 CBS,7600000,23,1
8947,MEKARWANGI,LEMBANG,KAB. BANDUNG,MOTOR BARU,HONDA,SONIC 150 R,4800000,35,1
8948,PADALARANG,PADALARANG,BANDUNG BARAT,MOTOR BARU,HONDA,BEAT FI SPORTY CBS,2600000,35,1
8949,GALANGGANG,BATUJAJAR,BANDUNG BARAT,MOTOR BARU,KAWASAKI,D-TRACKER 150 SE,7500000,35,1
8950,BOJONGKONENG,NGAMPRAH,BANDUNG BARAT,MOTOR BARU,YAMAHA,ALL NEW NMAX 155,7500000,33,1
8951,SARIWANGI,PARONGPONG,BANDUNG BARAT,MOTOR BARU,YAMAHA,AEROX 155 VVA,6276701,24,1
8953,MELONG,CIMAHI SELATAN,KOTA CIMAHI,MOTOR BARU,HONDA,BEAT FI SPORTY CBS,6300000,23,1
8955,BATUJAJAR TIMUR,BATUJAJAR,BANDUNG BARAT,MOTOR BARU,YAMAHA,NEW AEROX 155 C,5200000,33,1
8956,SEKELOA,COBLONG,KOTA BANDUNG,MOTOR BARU,HONDA,GENIO CBS,2700000,33,1
8957,DAGO,COBLONG,KOTA BANDUNG,MOTOR BARU,YAMAHA,LEXI,4800000,35,1
8963,CIWARUGA,PARONGPONG,BANDUNG BARAT,MOTOR BARU,HONDA,BEAT ESP CBS ISS DLX,3600000,29,1
8965,CIPADA,CISARUA,BANDUNG BARAT,MOTOR BARU,YAMAHA,ALL NEW NMAX 155,7500000,29,1
8966,SEKELOA,COBLONG,KOTA BANDUNG,MOTOR BARU,YAMAHA,GEAR 125,4400000,23,1
8969,HEGARMANAH,CIDADAP,KOTA BANDUNG,MOTOR BARU,HONDA,NEW SCOOPY FASHION,3200000,17,1
8972,SARINAGEN,CIPONGKOR,BANDUNG BARAT,MOTOR BARU,KAWASAKI,NINJA ZX 25 R,63985270,35,1
8973,BATUJAJAR BARAT,BATUJAJAR,BANDUNG BARAT,MOTOR BARU,HONDA,NEW SCOOPY STYLISH,5000000,35,1
8976,CIBEBER,CIMAHI SELATAN,KOTA CIMAHI,MOTOR BARU,HONDA,NEW BEAT STREET ESP,3600000,33,1
8978,MANDALAMUKTI,CIKALONG WETAN,BANDUNG BARAT,MOTOR BARU,YAMAHA,NEW AEROX 155 C,4000000,23,1
8979,MARGA LAKSANA,CIPEUNDEUY,BANDUNG BARAT,MOTOR BARU,KAWASAKI,KLX 150 BF SE EXT,15000000,35,1
8980,SEKELOA,COBLONG,KOTA BANDUNG,MOTOR BARU,YAMAHA,AEROX 155 VVA,7966418,20,1
8982,KERTAMULYA,PADALARANG,BANDUNG BARAT,MOTOR BARU,YAMAHA,ALL NEW NMAX 155,5300000,29,1
8984,SUKATANI,NGAMPRAH,BANDUNG BARAT,MOTOR BARU,HONDA,NEW SCOOPY PRESTIGE,3800000,17,1
8985,SUKARASA,SUKASARI,KOTA BANDUNG,MOTOR BARU,HONDA,ADV 150 CBS,20500000,17,1
8987,CIBEUREUM,CIMAHI SELATAN,KOTA CIMAHI,MOTOR BARU,HONDA,BEAT ESP CBS ISS DLX,2800000,23,1
8988,CIKAHURIPAN,LEMBANG,BANDUNG BARAT,MOTOR BARU,HONDA,NEW SCOOPY PRESTIGE,3200000,17,1
8989,LEUWIGAJAH,CIMAHI SELATAN,KOTA CIMAHI,MOTOR BARU,HONDA,VARIO 125 ESPCBS ISS,4000000,17,1
8994,MARGAJAYA,NGAMPRAH,BANDUNG BARAT,MOTOR BARU,YAMAHA,ALL NEW NMAX 155 ABS,12100000,29,1
8998,LEUWIGAJAH,CIMAHI SELATAN,KOTA CIMAHI,MOTOR BARU,HONDA,BEAT CBS FI,2600000,33,1
9000,LEUWIGAJAH,CIMAHI SELATAN,KOTA CIMAHI,MOTOR BARU,HONDA,BEAT ESP CBS ISS DLX,9800000,11,1
9001,MELONG,CIMAHI SELATAN,KOTA CIMAHI,MOTOR BARU,HONDA,GENIO CBS,5000000,23,1
9007,CITEUREUP,CIMAHI UTARA,KOTA CIMAHI,MOTOR BARU,HONDA,NEW CBR 150R STANDAR,20500000,23,1
9008,JAMBUDIPA,CISARUA,BANDUNG BARAT,MOTOR BARU,YAMAHA,ALL NEW NMAX 155 CON,4700000,21,1
9010,CIBODAS,LEMBANG,BANDUNG BARAT,MOTOR BARU,HONDA,NEW SCOOPY STYLISH,6000000,23,1
9011,CIBEUREUM,CIMAHI SELATAN,KOTA CIMAHI,MOTOR BARU,HONDA,NVARIO 125 ESP CBS,5000000,33,1
9013,MELONG,CIMAHI SELATAN,KOTA CIMAHI,MOTOR BARU,HONDA,NEW BEAT STREET ESP,2600000,33,1
9014,SADANG SERANG,COBLONG,KOTA BANDUNG,MOTOR BARU,HONDA,BEAT ESP CBS ISS DLX,3500000,33,1
9020,TANIMULYA,NGAMPRAH,BANDUNG BARAT,MOTOR BARU,YAMAHA,ALL NEW NMAX 155,10200000,23,1
9021,SUKATANI,NGAMPRAH,BANDUNG BARAT,MOTOR BARU,KAWASAKI,NINJA ZX 25 R ABS,30000000,35,1
9022,CIWARUGA,PARONGPONG,BANDUNG BARAT,MOTOR BARU,HONDA,BEAT CBS FI,4000000,23,1
9027,CIPEDES,SUKAJADI,KOTA BANDUNG,MOTOR BARU,HONDA,BEAT CBS FI,2600000,32,1
9029,MELONG,CIMAHI SELATAN,KOTA CIMAHI,MOTOR BARU,HONDA,ALN VARIO 160 ABS,6500000,33,1
9035,SEKELOA,COBLONG,KOTA BANDUNG,MOTOR BARU,HONDA,NVARIO 125 ESP CBS,2575362,30,1
9036,CIBEUREUM,CIMAHI SELATAN,KOTA CIMAHI,MOTOR BARU,YAMAHA,AEROX 155 GP,2087761,32,1
9037,CIBEUREUM,CIMAHI SELATAN,KOTA CIMAHI,MOTOR BARU,HONDA,BEAT ESP CBS ISS DLX,4500000,33,1
9038,JAMBUDIPA,CISARUA,BANDUNG BARAT,MOTOR BARU,YAMAHA,AEROX 155 VVA,4373510,28,1
9039,LEBAK GEDE,COBLONG,KOTA BANDUNG,MOTOR BARU,YAMAHA,FREEGO,6362949,26,1
9042,SETIAMANAH,CIMAHI TENGAH,KOTA CIMAHI,MOTOR BARU,HONDA,NEW BEAT STREET ESP,5300000,35,1
9043,CIGUGUR TENGAH,CIMAHI TENGAH,KOTA CIMAHI,MOTOR BARU,HONDA,GENIO ISS,4600000,33,1
9044,CIPAGANTI,COBLONG,KOTA BANDUNG,MOTOR BARU,HONDA,NVARIO 125 ESP CBS,5300000,35,1
9048,CIGUGUR TENGAH,CIMAHI TENGAH,KOTA CIMAHI,MOTOR BARU,HONDA,VARIO 125 ESP CBS,3200000,33,1
9050,CIBOGO,LEMBANG,KAB. BANDUNG,MOTOR BARU,HONDA,GENIO ISS,3700000,23,1
9052,JAYAMEKAR,PADALARANG,BANDUNG BARAT,MOTOR BARU,HONDA,BEAT FI SPORTY CBS,3400000,35,1
9054,DAGO,COBLONG,KOTA BANDUNG,MOTOR BARU,HONDA,BEAT ESP CBS ISS DLX,2700000,35,1
9055,PASTEUR,SUKAJADI,KOTA BANDUNG,MOTOR BARU,YAMAHA,LEXI,4400000,21,1
9056,CIJENUK,CIPONGKOR,BANDUNG BARAT,MOTOR BARU,KAWASAKI,D-TRACKER 150 SE,10000000,23,1
9058,PATARUMAN,CIHAMPELAS,BANDUNG BARAT,MOTOR BARU,YAMAHA,N-MAX,11400000,21,1
9062,CIBODAS,LEMBANG,BANDUNG BARAT,MOTOR BARU,YAMAHA,ALL NEW NMAX 155,4500000,33,1
9063,CIBEUREUM,CIMAHI SELATAN,KOTA CIMAHI,MOTOR BARU,HONDA,BEAT FISPORTY CBSISS,3000000,33,1
9064,CIBEUREUM,CIMAHI SELATAN,KOTA CIMAHI,MOTOR BARU,HONDA,NEW SCOOPY PRESTIGE,3200000,23,1
9065,CIBEUREUM,CIMAHI SELATAN,KOTA CIMAHI,MOTOR BARU,HONDA,BEAT ESP CBS ISS DLX,2800000,23,1
9066,CIHAMPELAS,CIHAMPELAS,BANDUNG BARAT,MOTOR BARU,KAWASAKI,W 175 CAFE,15000000,35,1
9067,CIHARASHAS,CIPEUNDEUY,BANDUNG BARAT,MOTOR BARU,YAMAHA,ALL NEW NMAX 155 ABS,6000000,29,1
9069,RAJAMANDALA KULON,CIPATAT,BANDUNG BARAT,MOTOR BARU,YAMAHA,ALL NEW NMAX 155 ABS,6700000,29,1
9071,CIUMBULEUIT,CIDADAP,KOTA BANDUNG,MOTOR BARU,HONDA,BEAT ESP CBS ISS DLX,6200000,35,1
9073,SIRNAGALIH,CIPEUNDEUY,BANDUNG BARAT,MOTOR BARU,YAMAHA,ALL NEW NMAX 155,5200000,29,1
9074,BARANANGSIANG,CIPONGKOR,BANDUNG BARAT,MOTOR BARU,YAMAHA,ALL NEW NMAX 155,6700000,29,1
9078,CIWARUGA,PARONGPONG,BANDUNG BARAT,MOTOR BARU,YAMAHA,GEAR 125,2600000,35,1
9081,CIPADA,CISARUA,BANDUNG BARAT,MOTOR BARU,HONDA,BEAT ESP CBS ISS DLX,2800000,33,1
9083,CIBEUREUM,CIMAHI SELATAN,KOTA CIMAHI,MOTOR BARU,YAMAHA,ALL NEW NMAX 155,5300000,29,1
9084,MEKARMUKTI,CIHAMPELAS,BANDUNG BARAT,MOTOR BARU,YAMAHA,FINO GRANDE 125,5000000,23,1
9086,SARIWANGI,PARONGPONG,BANDUNG BARAT,MOTOR BARU,HONDA,BEAT FI SPORTY CBS,3500000,35,1
9087,CIPATIK,CIHAMPELAS,BANDUNG BARAT,MOTOR BARU,KAWASAKI,KLX 150 BF SE EXT,6000000,35,1
9088,CIPATIK,CIHAMPELAS,BANDUNG BARAT,MOTOR BARU,KAWASAKI,D-TRACKER 150 SE,10200000,35,1
9090,CIBOGO,LEMBANG,BANDUNG BARAT,MOTOR BARU,HONDA,CB 150 R STREETFIRE,5500000,35,1
9091,JAMBUDIPA,CISARUA,BANDUNG BARAT,MOTOR BARU,YAMAHA,ALL NEW NMAX 155 CON,10000000,17,1
9092,SINGAJAYA,CIHAMPELAS,BANDUNG BARAT,MOTOR BARU,YAMAHA,ALL NEW NMAX 155,6100000,35,1
9093,MELONG,CIMAHI SELATAN,KOTA CIMAHI,MOTOR BARU,HONDA,NEW PCX 160 CBS,6100000,33,1
9094,JAYAGIRI,LEMBANG,BANDUNG BARAT,MOTOR BARU,HONDA,BEAT ESP CBS ISS DLX,2800000,33,1
9097,LEBAK SILIWANGI,COBLONG,KOTA BANDUNG,MOTOR BARU,HONDA,BEAT ESP CBS ISS DLX,2800000,33,1
9100,CIBEUREUM,CIMAHI SELATAN,KOTA CIMAHI,MOTOR BARU,HONDA,BEAT ESP CBS ISS DLX,2800000,23,1
9101,SARIMUKTI,CIPATAT,BANDUNG BARAT,MOTOR BARU,HONDA,BEAT ESP CBS ISS DLX,2800000,33,1
9102,CIHIDEUNG,PARONGPONG,BANDUNG BARAT,MOTOR BARU,YAMAHA,ALL NEW NMAX 155,5300000,29,1
9104,SEKELOA,COBLONG,KOTA BANDUNG,MOTOR BARU,YAMAHA,ALL NEW NMAX 155,6800000,33,1
9105,DAGO,COBLONG,KOTA BANDUNG,MOTOR BARU,YAMAHA,ALL NEW NMAX 155,4600000,33,1
9109,CIBEUREUM,CIMAHI SELATAN,KOTA CIMAHI,MOTOR BARU,YAMAHA,ALL NEW NMAX 155,5300000,29,1
9113,CIBEUREUM,CIMAHI SELATAN,KOTA CIMAHI,MOTOR BARU,HONDA,BEAT ESP CBS ISS DLX,2800000,35,1
9115,CIBEUREUM,CIMAHI SELATAN,KOTA CIMAHI,MOTOR BARU,HONDA,NEW BEAT STREET ESP,2700000,33,1
9116,MELONG,CIMAHI SELATAN,KOTA CIMAHI,MOTOR BARU,HONDA,VARIO 125 CBS ISS,5600000,33,1
9119,CIBEBER,CIMAHI SELATAN,KOTA CIMAHI,MOTOR BARU,YAMAHA,GEAR 125,2800000,35,1
9120,CIHIDEUNG,PARONGPONG,BANDUNG BARAT,MOTOR BARU,VIAR,CROSS X 150,4000000,23,1
9121,BATULAYANG,CILILIN,BANDUNG BARAT,MOTOR BARU,HONDA,NEW SCOOPY SPORTY,3200000,33,1
9122,TENJOLAUT,CIKALONG WETAN,BANDUNG BARAT,MOTOR BARU,HONDA,NEW SCOOPY PRESTIGE,4000000,29,1
9123,CILAME,NGAMPRAH,BANDUNG BARAT,MOTOR BARU,YAMAHA,GEAR 125 S-VERSION,2800000,29,1
9124,CIPEDES,SUKAJADI,KOTA BANDUNG,MOTOR BARU,YAMAHA,ALL NEW NMAX 155,4600000,23,1
9126,PADASUKA,CIMAHI TENGAH,KOTA CIMAHI,MOTOR BARU,HONDA,BEAT ESP CBS ISS DLX,3000000,33,1
9127,MEKARMUKTI,CIHAMPELAS,BANDUNG BARAT,MOTOR BARU,BENELLI,MOTOBI 152,6500000,23,1
9128,CIHIDEUNG,PARONGPONG,BANDUNG BARAT,MOTOR BARU,YAMAHA,ALL NEW NMAX 155,3501308,29,1
9129,CIUMBULEUIT,CIDADAP,KOTA BANDUNG,MOTOR BARU,HONDA,BEAT FI SPORTY CW,1785086,29,1
9131,CIPEDES,SUKAJADI,KOTA BANDUNG,MOTOR BARU,HONDA,BEAT FISPORTY CBSISS,2881431,28,1
9134,CIUMBULEUIT,CIDADAP,KOTA BANDUNG,MOTOR BARU,YAMAHA,N-MAX,4336754,30,1
9136,CILAME,NGAMPRAH,BANDUNG BARAT,MOTOR BARU,KAWASAKI,NINJA 250 SL,15000000,29,1
9138,KANANGASARI,CIKALONG WETAN,BANDUNG BARAT,MOTOR BARU,HONDA,BEAT FI SPORTY CW,3506316,27,1
9139,LEMBANG,LEMBANG,BANDUNG BARAT,MOTOR BARU,YAMAHA,ALL NEW NMAX 155 ABS,6600000,35,1
9140,CIHAMPELAS,CIHAMPELAS,KAB. BANDUNG,MOTOR BARU,YAMAHA,ALL NEW NMAX 155,6200000,35,1
9142,CIBEUREUM,CIMAHI SELATAN,KOTA CIMAHI,MOTOR BARU,HONDA,CB150R MMC SE,4400000,23,1
9144,UTAMA,CIMAHI SELATAN,KOTA CIMAHI,MOTOR BARU,HONDA,BEAT ESP CBS ISS DLX,3800000,23,1
9145,MANDALASARI,CIKALONG WETAN,BANDUNG BARAT,MOTOR BARU,YAMAHA,ALL NEW NMAX 155,8900000,35,1
9146,TANIMULYA,NGAMPRAH,BANDUNG BARAT,MOTOR BARU,YAMAHA,NEW AEROX 155 C,6800000,23,1
9147,SARINAGEN,CIPONGKOR,KAB. BANDUNG,MOTOR BARU,HONDA,NVARIO 125 ESP CBS,4300000,23,1
9148,SARIJADI,SUKASARI,KOTA BANDUNG,MOTOR BARU,YAMAHA,FREEGO S ABS,6000000,33,1
9149,SARIWANGI,PARONGPONG,BANDUNG BARAT,MOTOR BARU,HONDA,NEW SCOOPY FASHION,5100000,35,1
9150,GIRIMUKTI,CIPONGKOR,BANDUNG BARAT,MOTOR BARU,YAMAHA,ALL NEW XSR 155,15000000,35,1
9151,CIPAGANTI,COBLONG,KOTA BANDUNG,MOTOR BARU,YAMAHA,ALL NEW NMAX 155 ABS,15000000,21,1
9152,SARIJADI,SUKASARI,KOTA BANDUNG,MOTOR BARU,HONDA,BEAT FI SPORTY CBS,4300000,33,1
9154,MELONG ASIH,CIMAHI SELATAN,KOTA CIMAHI,MOTOR BARU,HONDA,NVARIO 125 ESP CBS,5300000,35,1
9155,SUKABUNGAH,SUKAJADI,KOTA BANDUNG,MOTOR BARU,HONDA,NEW SCOOPY STYLISH,6400000,23,1
